관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
영천시청,,경상북도 영천시 금호읍 교대리 260-1 앵기길 25-2 맞은편-1,생활방범,1,200,남동,30,2023-02-13,054-330-6663,35.93456,128.866052,2025-05-28
영천시청,,경상북도 영천시 금호읍 교대리 260-1 앵기길 25-2 맞은편-2,생활방범,1,200,북서,30,2023-02-13,054-330-6663,35.93456,128.866052,2025-05-28
영천시청,,경상북도 영천시 금호읍 구암리 1048-2 마을 입구-1,생활방범,1,200,북서,30,2023-09-08,054-330-6663,35.909626,128.93392,2025-05-28
영천시청,,경상북도 영천시 금호읍 구암리 1048-2 마을 입구-2,생활방범,1,200,남동,30,2023-09-08,054-330-6663,35.909626,128.93392,2025-05-28
영천시청,,경상북도 영천시 금호읍 구암리 1346 파이토 지노믹스 앞 사거리,생활방범,1,200,360°,30,2023-12-01,054-330-6663,35.91066,128.9476,2025-05-28
영천시청,경상북도 영천시 금호읍 남성길 68,경상북도 영천시 금호읍 남성리 298 (1),생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.903687,128.873656,2025-05-28
영천시청,경상북도 영천시 금호읍 남성길 68,경상북도 영천시 금호읍 남성리 298 (2),생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.903687,128.873656,2025-05-28
영천시청,경상북도 영천시 금호읍 대배길 50,경상북도 영천시 금호읍 대곡리 403-1 마을회관 앞-1,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.8957736,128.923718,2025-05-28
영천시청,경상북도 영천시 금호읍 대배길 50,경상북도 영천시 금호읍 대곡리 403-1 마을회관 앞-2,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.8957736,128.923718,2025-05-28
영천시청,경상북도 영천시 금호읍 대배길 50,경상북도 영천시 금호읍 대곡리 403-1 마을회관 앞-3,생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.8957736,128.923718,2025-05-28
영천시청,,경상북도 영천시 금호읍 대미리 544 공터 옆-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.9617495,128.881714,2025-05-28
영천시청,,경상북도 영천시 금호읍 대미리 544 공터 옆-2,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.9617495,128.881714,2025-05-28
영천시청,경상북도 영천시 금호읍 죽방길 137,경상북도 영천시 금호읍 봉죽리 189 마을회관 삼거리-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.93189561,128.9138227,2025-05-28
영천시청,경상북도 영천시 금호읍 죽방길 137,경상북도 영천시 금호읍 봉죽리 189 마을회관 삼거리-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.93189561,128.9138227,2025-05-28
영천시청,경상북도 영천시 금호읍 봉일길 50-2,경상북도 영천시 금호읍 봉죽리 350-2 삼거리-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.93587403,128.911931,2025-05-28
영천시청,경상북도 영천시 금호읍 봉일길 50-2,경상북도 영천시 금호읍 봉죽리 350-2 삼거리-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.93587403,128.911931,2025-05-28
영천시청,,경상북도 영천시 금호읍 석섬리 282-1 사거리-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.9455612,128.887192,2025-05-28
영천시청,,경상북도 영천시 금호읍 석섬리 282-1 사거리-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.9455612,128.887192,2025-05-28
영천시청,,경상북도 영천시 금호읍 신월리 156 탑지생태공원-1,생활방범,1,200,정북,30,2023-12-05,054-330-6663,35.939072,128.901898,2025-05-28
영천시청,,경상북도 영천시 금호읍 신월리 156 탑지생태공원-2,생활방범,1,200,정남,30,2023-12-05,054-330-6663,35.939072,128.901898,2025-05-28
영천시청,,경상북도 영천시 금호읍 신월리 156 탑지생태공원-3,생활방범,1,200,정동,30,2023-12-05,054-330-6663,35.939072,128.901898,2025-05-28
영천시청,,경상북도 영천시 금호읍 신월리 526-4 청년회관 옆-1,생활방범,1,200,360°,30,2022-10-28,054-330-6663,35.93511568,128.9035988,2025-05-28
영천시청,,경상북도 영천시 금호읍 신월리 526-4 청년회관 옆-2,생활방범,1,200,북서,30,2022-10-28,054-330-6663,35.93511568,128.9035988,2025-05-28
영천시청,,경상북도 영천시 금호읍 약남리 992-5 마을회관 앞 삼거리-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.90061998,128.9308661,2025-05-28
영천시청,,경상북도 영천시 금호읍 약남리 992-5 마을회관 앞 삼거리-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,35.90061998,128.9308661,2025-05-28
영천시청,,경상북도 영천시 금호읍 약남리 992-5 마을회관 앞 삼거리-3,생활방범,1,200,남동,30,2023-09-08,054-330-6663,35.90061998,128.9308661,2025-05-28
영천시청,,경상북도 영천시 대창면 대창리 산26-7 삼거리-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.8780734,128.885812,2025-05-28
영천시청,,경상북도 영천시 대창면 대창리 산26-7 삼거리-2,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.8780734,128.885812,2025-05-28
영천시청,,경상북도 영천시 대창면 신광리 813-1 버스정류장 인근-1,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.8565025,128.9208161,2025-05-28
영천시청,,경상북도 영천시 대창면 신광리 813-1 버스정류장 인근-2,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.8565025,128.9208161,2025-05-28
영천시청,,경상북도 영천시 대창면 오길리 85-2 마을회관 앞-1,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.87696814,128.9391648,2025-05-28
영천시청,,경상북도 영천시 대창면 오길리 85-2 마을회관 앞-2,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.87696814,128.9391648,2025-05-28
영천시청,,경상북도 영천시 대창면 용전리 142-2 사거리-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.8706013,128.9503,2025-05-28
영천시청,,경상북도 영천시 대창면 용전리 142-2 사거리-2,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.8706013,128.9503,2025-05-28
영천시청,,경상북도 영천시 대창면 용전리 142-2 사거리-3,생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.8706013,128.9503,2025-05-28
영천시청,경상북도 영천시 북안면 중이길 14,경상북도 영천시 북안면 당리 717 당2리 입구-1,생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.859116,128.991789,2025-05-28
영천시청,경상북도 영천시 북안면 중이길 14,경상북도 영천시 북안면 당리 717 당2리 입구-2,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.859116,128.991789,2025-05-28
영천시청,경상북도 영천시 북안면 연당길 62,경상북도 영천시 북안면 도천리 166 마을회관 앞-1,생활방범,1,200,북서,30,2023-09-08,054-330-6663,35.8974496,129.0238015,2025-05-28
영천시청,경상북도 영천시 북안면 연당길 62,경상북도 영천시 북안면 도천리 166 마을회관 앞-2,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.8974496,129.0238015,2025-05-28
영천시청,,경상북도 영천시 북안면 도천리 522-3 사거리-1,생활방범,1,200,북서,30,2023-09-08,054-330-6663,35.8954388,129.0183572,2025-05-28
영천시청,,경상북도 영천시 북안면 도천리 522-3 사거리-2,생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.8954388,129.0183572,2025-05-28
영천시청,,경상북도 영천시 북안면 도천리 522-3 사거리-3,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.8954388,129.0183572,2025-05-28
영천시청,,경상북도 영천시 북안면 반계리 278 삼거리-1,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.9264108,129.0078117,2025-05-28
영천시청,,경상북도 영천시 북안면 반계리 278 삼거리-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.9264108,129.0078117,2025-05-28
영천시청,,경상북도 영천시 북안면 반계리 278 삼거리-3,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.9264108,129.0078117,2025-05-28
영천시청,경상북도 영천시 북안면 북안공단길 16,경상북도 영천시 북안면 반정리 150-5 북안농공단지-1,생활방범,1,200,정북,30,2023-12-05,054-330-6663,35.93163,128.997213,2025-05-28
영천시청,경상북도 영천시 북안면 북안공단길 16,경상북도 영천시 북안면 반정리 150-5 북안농공단지-2,생활방범,1,200,정남,30,2023-12-05,054-330-6663,35.93163,128.997213,2025-05-28
영천시청,,경상북도 영천시 북안면 북리 280-3 마을회관 앞-1,생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.862409,128.985844,2025-05-28
영천시청,,경상북도 영천시 북안면 북리 280-3 마을회관 앞-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,35.862409,128.985844,2025-05-28
영천시청,,경상북도 영천시 북안면 상리 산48-3 쉼터,생활방범,1,200,360°,30,2023-04-01,054-330-6663,35.841338,128.995896,2025-05-28
영천시청,,경상북도 영천시 북안면 신대리 147-4 사거리-1,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.8831143,129.0042693,2025-05-28
영천시청,,경상북도 영천시 북안면 신대리 147-4 사거리-2,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.8831143,129.0042693,2025-05-28
영천시청,,경상북도 영천시 북안면 신대리 147-4 사거리-3,생활방범,1,200,남동,30,2023-09-08,054-330-6663,35.8831143,129.0042693,2025-05-28
영천시청,,경상북도 영천시 북안면 신대리 147-4 사거리-4,생활방범,1,200,북서,30,2023-09-08,054-330-6663,35.8831143,129.0042693,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 1671,경상북도 영천시 북안면 신리리 320-1 마을회관 앞-1,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.887939,129.011461,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 1671,경상북도 영천시 북안면 신리리 320-1 마을회관 앞-2,생활방범,1,200,북서,30,2023-09-08,054-330-6663,35.887939,129.011461,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 1671,경상북도 영천시 북안면 신리리 320-1 마을회관 앞-3,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.887939,129.011461,2025-05-28
영천시청,,경상북도 영천시 북안면 신촌리 280 삼거리-1,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.9212731,129.0457751,2025-05-28
영천시청,,경상북도 영천시 북안면 신촌리 280 삼거리-2,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.9212731,129.0457751,2025-05-28
영천시청,,경상북도 영천시 북안면 옥천리 89-3 마을진입다리-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.8987975,129.0111256,2025-05-28
영천시청,,경상북도 영천시 북안면 옥천리 89-3 마을진입다리-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.8987975,129.0111256,2025-05-28
영천시청,경상북도 영천시 북안면 새불길 56,경상북도 영천시 북안면 용계리 472-1 마을중앙-1,생활방범,1,200,남동,30,2023-09-08,054-330-6663,35.8701635,128.9997847,2025-05-28
영천시청,경상북도 영천시 북안면 새불길 56,경상북도 영천시 북안면 용계리 472-1 마을중앙-2,생활방범,1,200,북서,30,2023-09-08,054-330-6663,35.8701635,128.9997847,2025-05-28
영천시청,,경상북도 영천시 북안면 임포리 243-3 북안1 공영주차장-1,생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.918872,129.010235,2025-05-28
영천시청,,경상북도 영천시 북안면 임포리 243-3 북안1 공영주차장-2,생활방범,1,200,남동,30,2023-09-08,054-330-6663,35.918872,129.010235,2025-05-28
영천시청,,경상북도 영천시 북안면 임포리 243-3 북안1 공영주차장-3,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.918872,129.010235,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 2020,경상북도 영천시 북안면 임포리 265 북안2 공영주차장-1,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.917795,129.009597,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 2020,경상북도 영천시 북안면 임포리 265 북안2 공영주차장-2,생활방범,1,200,북서,30,2023-09-08,054-330-6663,35.917795,129.009597,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 2020,경상북도 영천시 북안면 임포리 265 북안2 공영주차장-3,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.917795,129.009597,2025-05-28
영천시청,경상북도 영천시 북안면 운북로 2020,경상북도 영천시 북안면 임포리 265 북안2 공영주차장-4,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.917795,129.009597,2025-05-28
영천시청,경상북도 영천시 북안면 효동길 63,경상북도 영천시 북안면 효리 198 버스정류장 인근-1,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.87873657,129.0239707,2025-05-28
영천시청,경상북도 영천시 북안면 효동길 63,경상북도 영천시 북안면 효리 198 버스정류장 인근-2,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.87873657,129.0239707,2025-05-28
영천시청,,경상북도 영천시 신녕면 매양리 727-2 마을 입구,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.036717,128.770643,2025-05-28
영천시청,,경상북도 영천시 신녕면 부산리 424 경로당 앞,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.0552736,128.745137,2025-05-28
영천시청,경상북도 영천시 신녕면 치산효령로 24,경상북도 영천시 신녕면 왕산리 24-1 화산교-1,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.0436949,128.784925,2025-05-28
영천시청,경상북도 영천시 신녕면 치산효령로 24,경상북도 영천시 신녕면 왕산리 24-1 화산교-2,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.0436949,128.784925,2025-05-28
영천시청,경상북도 영천시 신녕면 치산효령로 24,경상북도 영천시 신녕면 왕산리 24-1 화산교-3,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.0436949,128.784925,2025-05-28
영천시청,경상북도 영천시 신녕면 신암길 16,경상북도 영천시 신녕면 치산리 1345 마을 입구,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.04729527,128.7127492,2025-05-28
영천시청,,경상북도 영천시 신녕면 화남리 1490 마을 입구,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.0710559,128.76149,2025-05-28
영천시청,,경상북도 영천시 신녕면 화남리 342 굴다리,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.0716388,128.763523,2025-05-28
영천시청,,경상북도 영천시 신녕면 화서리 684 마을진입로,생활방범,1,200,정남,30,2023-09-08,054-330-6663,36.08991726,128.7302596,2025-05-28
영천시청,경상북도 영천시 임고면 덕연길 119,경상북도 영천시 임고면 덕연리 788 덕연리사랑방-1,생활방범,1,200,정남,30,2023-11-15,054-330-6663,36.05248998,128.984045,2025-05-28
영천시청,경상북도 영천시 임고면 덕연길 119,경상북도 영천시 임고면 덕연리 788 덕연리사랑방-2,생활방범,1,200,정북,30,2023-11-15,054-330-6663,36.05248998,128.984045,2025-05-28
영천시청,경상북도 영천시 임고면 덕연길 119,경상북도 영천시 임고면 덕연리 788 덕연리사랑방-3,생활방범,1,200,360°,30,2023-11-15,054-330-6663,36.05248998,128.984045,2025-05-28
영천시청,경상북도 영천시 임고면 수평길 26,경상북도 영천시 임고면 양평리 173 마을회관 앞-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.02188626,128.9815702,2025-05-28
영천시청,경상북도 영천시 임고면 수평길 26,경상북도 영천시 임고면 양평리 173 마을회관 앞-2,생활방범,1,200,정남,30,2023-09-08,054-330-6663,36.02188626,128.9815702,2025-05-28
영천시청,,경상북도 영천시 임고면 양평리 473-2 마을 입구,생활방범,1,200,북서,30,2023-09-08,054-330-6663,36.02386165,128.9873371,2025-05-28
영천시청,,경상북도 영천시 임고면 양항리 258-9 마을 입구,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.0102939,128.9724494,2025-05-28
영천시청,,경상북도 영천시 임고면 양항리 454-2 임고삼거리-1,생활방범,1,200,정동,30,2023-02-13,054-330-6663,36.016517,128.974385,2025-05-28
영천시청,,경상북도 영천시 임고면 양항리 454-2 임고삼거리-2,생활방범,1,200,정남,30,2023-02-13,054-330-6663,36.016517,128.974385,2025-05-28
영천시청,,경상북도 영천시 임고면 양항리 454-2 임고삼거리-3,생활방범,1,200,정북,30,2023-02-13,054-330-6663,36.016517,128.974385,2025-05-28
영천시청,,경상북도 영천시 임고면 우항리 51-1 우항교차로-1,생활방범,1,200,정서,30,2023-12-05,054-330-6663,36.011226,128.987493,2025-05-28
영천시청,,경상북도 영천시 임고면 우항리 51-1 우항교차로-2,생활방범,1,200,정동,30,2023-12-05,054-330-6663,36.011226,128.987493,2025-05-28
영천시청,경상북도 영천시 임고면 효자로 458,경상북도 영천시 임고면 우항리 868-7 마을 입구-1,생활방범,1,200,북서,30,2023-09-08,054-330-6663,36.0180563,128.9834303,2025-05-28
영천시청,경상북도 영천시 임고면 효자로 458,경상북도 영천시 임고면 우항리 868-7 마을 입구-2,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.0180563,128.9834303,2025-05-28
영천시청,경상북도 영천시 임고면 평천신촌길 57,경상북도 영천시 임고면 평천리 389-19 사거리-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.03187693,128.9826165,2025-05-28
영천시청,경상북도 영천시 임고면 평천신촌길 57,경상북도 영천시 임고면 평천리 389-19 사거리-2,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.03187693,128.9826165,2025-05-28
영천시청,,경상북도 영천시 임고면 황강리 260-2 버스정류장 삼거리-1,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.025291,128.993216,2025-05-28
영천시청,,경상북도 영천시 임고면 황강리 260-2 버스정류장 삼거리-2,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.025291,128.993216,2025-05-28
영천시청,,경상북도 영천시 임고면 황강리 260-2 버스정류장 삼거리-3,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.025291,128.993216,2025-05-28
영천시청,,경상북도 영천시 임고면 효리 236-2 마을 입구-1,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.03808967,129.0194748,2025-05-28
영천시청,,경상북도 영천시 임고면 효리 236-2 마을 입구-2,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.03808967,129.0194748,2025-05-28
영천시청,경상북도 영천시 자양면 별빛로 1538-2,경상북도 영천시 자양면 충효리 610 마을회관 앞-1,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.10808801,129.0673194,2025-05-28
영천시청,,경상북도 영천시 자양면 충효리 610 마을회관 앞-2,생활방범,1,200,정남,30,2023-09-08,054-330-6663,36.10808801,129.0673194,2025-05-28
영천시청,,경상북도 영천시 자양면 충효리 702 마을 입구,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.09725,129.069769,2025-05-28
영천시청,,경상북도 영천시 청통면 계지리 968-33 마을 입구-1,생활방범,1,200,정남,30,2023-09-08,054-330-6663,36.02098028,128.8022937,2025-05-28
영천시청,,경상북도 영천시 청통면 계지리 968-33 마을 입구-2,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.02098028,128.8022937,2025-05-28
영천시청,,경상북도 영천시 청통면 대평리 718-1 삼거리-1,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.9630332,128.864697,2025-05-28
영천시청,,경상북도 영천시 청통면 대평리 718-1 삼거리-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,35.9630332,128.864697,2025-05-28
영천시청,,경상북도 영천시 청통면 대평리 718-1 삼거리-3,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.9630332,128.864697,2025-05-28
영천시청,경상북도 영천시 청통면 애련길 174,경상북도 영천시 청통면 애련리 227-6 삼거리-1,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.00019396,128.8027376,2025-05-28
영천시청,경상북도 영천시 청통면 애련길 174,경상북도 영천시 청통면 애련리 227-6 삼거리-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.00019396,128.8027376,2025-05-28
영천시청,,경상북도 영천시 청통면 우천리 141-10 우천교-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,35.9989627,128.882952,2025-05-28
영천시청,,경상북도 영천시 청통면 우천리 141-10 우천교-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,35.9989627,128.882952,2025-05-28
영천시청,,경상북도 영천시 청통면 원촌리 366-5 사거리-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,35.98432816,128.8240808,2025-05-28
영천시청,,경상북도 영천시 청통면 원촌리 366-5 사거리-2,생활방범,1,200,정동,30,2023-09-08,054-330-6663,35.98432816,128.8240808,2025-05-28
영천시청,,경상북도 영천시 청통면 원촌리 366-5 사거리-3,생활방범,1,200,정남,30,2023-09-08,054-330-6663,35.98438743,128.8243301,2025-05-28
영천시청,경상북도 영천시 청통면 금송로 977,경상북도 영천시 청통면 치일리 19-3 청통면행정복지센터 입구 맞은편,생활방범,1,200,360°,30,2023-09-23,054-330-6663,35.99193598,128.822072,2025-05-28
영천시청,,경상북도 영천시 화남면 금호리 581 금호2리 경로당 앞-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.07741966,128.912166,2025-05-28
영천시청,,경상북도 영천시 화남면 금호리 581 금호2리 경로당 앞-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.07741966,128.912166,2025-05-28
영천시청,,경상북도 영천시 화남면 대천리 514-1 사거리-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.03918897,128.9116478,2025-05-28
영천시청,,경상북도 영천시 화남면 대천리 514-1 사거리-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.03918897,128.9116478,2025-05-28
영천시청,경상북도 영천시 화남면 사천2길 37,경상북도 영천시 화남면 사천리 656-2 사천1리 마을회관-1,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.03967681,128.9217678,2025-05-28
영천시청,경상북도 영천시 화남면 사천2길 37,경상북도 영천시 화남면 사천리 656-2 사천1리 마을회관-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.03967681,128.9217678,2025-05-28
영천시청,,경상북도 영천시 화남면 사천리 898 공터 입구-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.055686,128.919448,2025-05-28
영천시청,,경상북도 영천시 화남면 사천리 898 공터 입구-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.055686,128.919448,2025-05-28
영천시청,경상북도 영천시 화남면 천문로 1471-5,경상북도 영천시 화남면 선천리 341 사거리-1,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.04971011,128.895181,2025-05-28
영천시청,경상북도 영천시 화남면 천문로 1471-5,경상북도 영천시 화남면 선천리 341 사거리-2,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.04971011,128.895181,2025-05-28
영천시청,,경상북도 영천시 화남면 신호리 144 버스정류장 인근-1,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.04568141,128.9441268,2025-05-28
영천시청,,경상북도 영천시 화남면 신호리 144 버스정류장 인근-2,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.04568141,128.9441268,2025-05-28
영천시청,,경상북도 영천시 화남면 안천리 121 삼거리-1,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.08172158,128.8965214,2025-05-28
영천시청,,경상북도 영천시 화남면 안천리 121 삼거리-2,생활방범,1,200,정남,30,2023-09-08,054-330-6663,36.08172158,128.8965214,2025-05-28
영천시청,경상북도 영천시 화남면 구전로 424,경상북도 영천시 화남면 안천리 1433 삼거리-1,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.08913758,128.8707661,2025-05-28
영천시청,경상북도 영천시 화남면 구전로 424,경상북도 영천시 화남면 안천리 1433 삼거리-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.08913758,128.8707661,2025-05-28
영천시청,,경상북도 영천시 화남면 온천리 303-1 버스정류장 인근-1,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.08731889,128.8545949,2025-05-28
영천시청,,경상북도 영천시 화남면 온천리 303-1 버스정류장 인근-2,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.08731889,128.8545949,2025-05-28
영천시청,,경상북도 영천시 화남면 죽곡리 658-1 삼거리-1,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.0472057,128.948421,2025-05-28
영천시청,,경상북도 영천시 화남면 죽곡리 658-1 삼거리-2,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.0472057,128.948421,2025-05-28
영천시청,,경상북도 영천시 화남면 죽곡리 658-1 삼거리-3,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.0472057,128.948421,2025-05-28
영천시청,,경상북도 영천시 화북면 용소리 630-1 용소교차로-1,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.1472534,128.937071,2025-05-28
영천시청,,경상북도 영천시 화북면 용소리 630-1 용소교차로-2,생활방범,1,200,북서,30,2023-09-08,054-330-6663,36.1472534,128.937071,2025-05-28
영천시청,,경상북도 영천시 화북면 용소리 630-1 용소교차로-3,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.1472534,128.937071,2025-05-28
영천시청,경상북도 영천시 화북면 배나무정길 247-1,경상북도 영천시 화북면 입석리 141 삼거리-1,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.14372115,128.9703135,2025-05-28
영천시청,경상북도 영천시 화북면 배나무정길 247-1,경상북도 영천시 화북면 입석리 141 삼거리-2,생활방범,1,200,북서,30,2023-09-08,054-330-6663,36.14372115,128.9703135,2025-05-28
영천시청,,경상북도 영천시 화북면 정각리 1254-4 버스정류장 인근-1,생활방범,1,200,정동,30,2023-09-08,054-330-6663,36.12623514,128.9833792,2025-05-28
영천시청,,경상북도 영천시 화북면 정각리 1254-4 버스정류장 인근-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.12623514,128.9833792,2025-05-28
영천시청,,경상북도 영천시 화북면 정각리 1254-4 버스정류장 인근-3,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.12641435,128.9837109,2025-05-28
영천시청,경상북도 영천시 화북면 탑들소일길 198-5,경상북도 영천시 화북면 죽전리 1039 소일경로당 앞,생활방범,1,200,동남,30,2023-09-08,054-330-6663,36.15035557,128.8979109,2025-05-28
영천시청,경상북도 영천시 화북면 연지안길 19,경상북도 영천시 화북면 죽전리 160 사거리,생활방범,1,200,북동,30,2023-09-08,054-330-6663,36.15036094,128.9174102,2025-05-28
영천시청,,경상북도 영천시 화북면 하송리 599 마을 입구,생활방범,1,200,남서,30,2023-09-08,054-330-6663,36.1518229,128.926384,2025-05-28
영천시청,,경상북도 영천시 화산면 당곡리 215-3 마을 입구 삼거리-1,생활방범,1,200,북서,30,2023-09-08,054-330-6663,36.02126664,128.8658466,2025-05-28
영천시청,,경상북도 영천시 화산면 당곡리 215-3 마을 입구 삼거리-2,생활방범,1,200,남동,30,2023-09-08,054-330-6663,36.02126664,128.8658466,2025-05-28
영천시청,,경상북도 영천시 화산면 당곡리 641-2 사거리-1,생활방범,1,200,정남,30,2023-09-08,054-330-6663,36.011865,128.862818,2025-05-28
영천시청,,경상북도 영천시 화산면 당곡리 641-2 사거리-2,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.011865,128.862818,2025-05-28
영천시청,,경상북도 영천시 화산면 당지리 1030 버스정류장 삼거리-1,생활방범,1,200,북서,30,2023-09-08,054-330-6663,36.07281273,128.8376419,2025-05-28
영천시청,,경상북도 영천시 화산면 당지리 1030 버스정류장 삼거리-2,생활방범,1,200,정서,30,2023-09-08,054-330-6663,36.07281273,128.8376419,2025-05-28
영천시청,,경상북도 영천시 화산면 대안리 1399 신정길 입구,생활방범,1,200,정북,30,2023-09-08,054-330-6663,36.02976872,128.8082756,2025-05-28
